postcode,latitude,longitude,region,month,temperature_c,humidity_pct,wind_speed_kmh,drought_factor,days_since_rain,rainfall_mm,vegetation_density,elevation_m,ffdi,frp_nearby,risk_score,risk_label
7140,-42.70169032935439,146.39849467556414,Hamilton TAS,9,15.23,64.41,35.11,4.47,7.0,0.0,0.68,580.6,2.31,0.0,16.31,Low
4000,-27.476555345481223,153.06596305458407,Brisbane CBD,7,12.38,96.48,23.92,5.51,39.7,0.0,0.225,335.6,0.66,0.0,10.78,Low
0800,-12.536280746502262,130.8676062292365,Darwin,12,32.61,21.47,28.23,8.39,46.9,0.0,0.335,454.0,28.92,13.65,65.29,High
3737,-36.75624297301622,146.95816865208826,Bright VIC,4,12.84,34.75,36.74,5.9,19.9,0.0,0.599,620.3,8.09,0.0,22.85,Low
0800,-12.51600994007206,130.8033304314543,Darwin,2,26.01,31.14,12.56,10.0,17.7,0.0,0.194,407.4,13.66,1.48,43.94,Moderate
2630,-36.449542292842935,148.48672353525293,Cooma,8,14.18,42.97,33.15,5.7,7.4,0.0,0.381,670.8,5.66,0.0,19.49,Low
6000,-31.95446674617282,115.8437838979545,Perth CBD,3,21.02,41.38,12.04,7.22,5.6,2.3,0.223,347.2,5.81,0.0,21.69,Low
3737,-36.62885289618467,146.86768032507305,Bright VIC,9,16.66,46.43,22.62,5.64,23.1,0.0,0.492,610.4,4.22,0.0,21.03,Low
2480,-28.91021753855445,153.35731688531757,Lismore,2,26.81,27.49,37.46,8.83,6.0,2.93,0.535,469.3,25.22,0.0,57.27,High
3820,-38.10449655880624,146.05683248531878,Traralgon,12,34.13,30.95,42.02,10.0,4.3,0.87,0.465,334.9,36.04,0.0,61.95,High
6076,-31.931256468891227,116.15263791099818,Mundaring,3,23.62,30.19,29.62,10.0,21.8,0.0,0.261,795.9,19.41,1.69,44.99,Moderate
2000,-33.800652005486334,151.16738103790706,Sydney CBD,3,15.26,34.08,24.34,6.66,18.8,0.0,0.432,342.4,7.57,0.0,24.89,Low
3000,-37.742030738838466,144.8916894204549,Melbourne CBD,8,12.91,60.71,20.39,3.52,16.7,0.0,0.263,294.4,1.36,0.0,9.77,Low
2630,-36.54708747207826,148.25711052234152,Jindabyne,11,30.83,19.79,43.75,10.0,1.5,6.46,0.23,838.8,49.35,0.0,59.22,High
5153,-35.10453017011357,138.7237021003636,Cherry Gardens,6,15.13,40.22,28.63,6.25,51.3,0.0,0.11,655.9,6.33,0.0,22.92,Low
6076,-31.907008896491266,116.11982334858143,Mundaring,5,16.08,68.48,38.78,7.54,76.0,0.0,0.798,374.0,3.76,0.0,27.23,Moderate
7000,-42.98510947755758,147.2158019387868,Hobart,8,14.41,55.42,28.06,3.42,30.2,0.0,0.408,526.2,1.99,21.31,15.04,Low
3737,-36.68233827825151,146.88090059616553,Bright VIC,5,13.83,35.52,41.93,4.92,20.9,0.0,0.642,488.6,7.69,0.0,23.34,Low
5000,-34.90422603170175,138.60196304845152,Adelaide CBD,10,11.5,65.41,20.38,4.88,7.4,0.0,0.323,377.0,1.52,0.0,9.46,Low
2580,-34.694857964463324,149.78622572985444,Goulburn,3,22.7,36.41,29.3,9.86,13.6,0.0,0.272,626.9,14.86,0.0,38.7,Moderate
4000,-27.45260289415007,153.05588649823463,Brisbane CBD,1,23.59,39.91,19.9,10.0,27.5,0.0,0.448,323.5,11.04,31.38,38.79,Moderate
2480,-28.7846443520519,153.28230956110593,Lismore,2,33.15,30.25,40.5,10.0,1.1,13.44,0.607,654.4,34.47,0.0,63.3,High
3737,-36.66926499408473,147.02536400856258,Bright VIC,9,16.21,67.1,54.05,6.91,3.0,0.2,0.396,513.5,5.2,0.0,18.45,Low
6000,-31.917615565087008,115.80486379802603,Perth CBD,1,28.44,35.69,11.11,10.0,24.5,0.0,0.256,492.1,12.25,0.0,38.57,Moderate
2630,-36.51182778000744,148.2796218852038,Jindabyne,10,15.29,33.42,23.96,6.36,1.5,27.92,0.506,831.0,7.34,0.0,21.13,Low
2480,-28.77245563830787,153.3394846875298,Lismore,5,13.88,70.54,39.78,6.11,7.6,0.0,0.34,793.8,2.71,0.0,15.92,Low
3820,-38.057214608720756,146.05892134792438,Traralgon,2,35.5,35.83,36.11,9.81,37.4,0.0,0.575,613.8,27.28,5.85,65.58,High
3444,-37.139108280207026,144.55832425992276,Kyneton,3,22.48,45.31,31.77,10.0,2.9,5.73,0.645,585.9,11.65,0.0,36.5,Moderate
2580,-34.711548882710815,149.72523229730405,Goulburn,3,25.23,27.4,26.91,10.0,36.7,0.0,0.374,654.2,21.18,0.0,48.12,Moderate
3000,-37.80581843987054,145.06498096129752,Melbourne CBD,9,7.76,93.14,24.2,4.42,5.5,0.91,0.257,395.2,0.51,0.0,5.39,Low
2480,-28.85667508541004,153.3369653231814,Lismore,1,23.82,21.79,32.6,10.0,7.5,0.0,0.455,709.7,27.99,0.0,57.98,High
7140,-42.67647219070606,146.4346003737445,Hamilton TAS,6,13.63,44.46,19.84,5.2,31.7,0.0,0.455,389.2,3.53,0.0,19.2,Low
3737,-36.74301283438106,147.00640516313567,Bright VIC,2,26.18,26.21,46.49,9.35,23.2,0.0,0.226,668.7,33.72,0.0,66.8,High
3737,-36.72466205978623,146.81301533084616,Bright VIC,12,29.4,28.98,32.79,6.85,8.0,0.0,0.606,557.7,18.25,0.0,57.05,High
3820,-38.058337153414,146.03548796681494,Traralgon,1,37.29,24.22,31.99,10.0,11.6,0.0,0.536,523.3,40.01,0.0,67.45,High
3444,-36.982676406125606,144.6095343105013,Kyneton,12,32.2,19.75,46.79,8.38,4.1,5.9,0.184,550.6,46.67,30.73,69.14,High
3737,-36.73909249185295,146.9431606615181,Bright VIC,3,28.11,25.79,21.81,10.0,10.5,0.0,0.247,543.9,21.9,0.0,44.75,Moderate
2630,-36.42470157897426,148.26657425342637,Jindabyne,11,31.88,34.13,37.77,10.0,10.0,0.0,0.148,588.4,27.1,0.0,49.18,Moderate
0800,-12.52554560035361,130.78118853738312,Darwin,10,9.68,53.05,27.02,4.29,43.5,0.0,0.627,434.2,2.24,0.0,18.95,Low
3444,-37.01327462258966,144.5928478091086,Kyneton,12,29.18,24.94,42.1,10.0,49.4,0.0,0.596,576.4,37.6,3.91,76.64,Extreme
3444,-37.08875494278934,144.64350513908593,Kyneton,12,41.26,31.7,48.9,10.0,2.8,16.26,0.343,753.8,52.53,0.0,74.31,High
3444,-37.04765418665048,144.59086646508302,Kyneton,12,25.1,25.7,30.49,10.0,25.3,0.0,0.731,578.0,24.31,0.0,62.17,High
4000,-27.43507874328078,153.04300988406152,Brisbane CBD,8,14.58,79.19,30.25,5.37,10.0,0.0,0.469,325.1,1.45,0.0,10.17,Low
6076,-31.792864618425877,116.0477743541801,Mundaring,11,29.39,25.53,29.4,10.0,16.3,0.0,0.646,650.7,27.56,0.0,51.61,High
2000,-33.9089172712292,151.14553248504828,Sydney CBD,7,13.28,74.84,10.4,4.65,2.8,1.04,0.138,439.4,0.88,0.0,6.23,Low
7140,-42.683068302005,146.45530290055936,Hamilton TAS,12,29.08,27.12,32.84,10.0,37.1,0.0,0.542,714.4,27.98,0.0,64.63,High
0800,-12.438102386851012,130.8399242748526,Darwin,10,12.71,61.25,23.41,7.07,1.6,2.14,0.591,594.1,2.82,0.0,13.78,Low
5153,-35.03846300330091,138.67811786369361,Cherry Gardens,4,12.92,50.4,33.53,5.57,67.9,0.0,0.279,520.0,4.14,0.0,24.09,Low
2650,-35.10109753204376,147.35113917684865,Wagga Wagga,11,26.84,45.83,28.25,10.0,21.4,0.0,0.334,689.6,12.22,0.0,37.54,Moderate
2630,-36.429487937240204,148.41921751876026,Cooma,11,25.95,23.66,45.94,10.0,34.0,0.0,0.803,548.7,38.54,3.25,61.29,High
2630,-36.327177009342556,148.4693068932748,Cooma,4,13.39,54.93,27.02,5.9,65.9,0.0,0.555,864.1,3.27,0.0,25.13,Moderate
2480,-28.790558402422903,153.2983483811667,Lismore,9,14.6,59.49,27.9,4.54,14.0,0.0,0.539,658.6,2.29,0.98,17.61,Low
3737,-36.7234935280951,146.8547925734526,Bright VIC,12,39.87,28.98,25.43,10.0,46.5,0.0,0.316,623.8,31.78,0.0,74.19,High
7140,-42.68818168354287,146.45355170890056,Hamilton TAS,10,14.68,56.43,35.91,4.9,20.8,0.0,0.62,629.8,3.32,0.0,18.47,Low
4000,-27.404490257197285,153.0632292395876,Brisbane CBD,8,11.78,78.79,13.51,3.38,10.5,0.0,0.325,533.5,0.57,0.0,8.4,Low
2650,-35.12843859697189,147.41657394133264,Wagga Wagga,7,17.56,42.61,30.63,6.77,8.3,0.0,0.604,802.5,7.18,0.0,19.06,Low
5153,-35.04968953958461,138.71564895684827,Cherry Gardens,4,15.49,41.45,44.02,6.08,28.9,0.0,0.51,603.8,8.57,0.0,22.89,Low
3820,-38.113739262694395,145.98683914928003,Traralgon,5,18.87,63.88,38.37,2.21,15.6,0.0,0.129,570.5,1.43,0.0,15.88,Low
5000,-34.8793718146652,138.62951599228535,Adelaide CBD,6,12.79,67.69,27.19,6.59,0.5,9.67,0.362,411.3,2.31,0.0,9.31,Low
4000,-27.52566331343962,152.99058299713462,Brisbane CBD,8,9.49,55.68,25.26,4.3,17.1,0.0,0.485,183.2,1.96,0.0,11.87,Low
3444,-37.01034419397998,144.60801008163128,Kyneton,5,16.82,73.27,43.64,6.05,23.3,0.0,0.768,543.6,2.95,0.0,19.71,Low
5000,-34.866723853929074,138.6286867741115,Adelaide CBD,1,14.59,44.53,24.44,10.0,4.1,1.31,0.152,480.3,7.73,0.0,25.89,Moderate
6000,-31.93584174932999,115.88062305825913,Perth CBD,8,11.38,53.95,29.16,5.67,1.2,8.59,0.288,323.1,3.2,0.0,10.19,Low
5000,-34.93780104810498,138.684336324341,Adelaide CBD,6,14.37,84.41,23.36,5.58,31.9,0.0,0.368,279.7,1.06,0.0,11.58,Low
4570,-26.19590348779611,152.59776386015406,Gympie,10,15.47,54.8,46.08,5.76,0.8,2.27,0.181,575.8,5.38,20.64,15.78,Low
3444,-36.993617723409834,144.53847774046034,Kyneton,6,14.69,75.43,38.47,7.11,42.1,0.0,0.779,600.4,2.65,0.0,21.19,Low
2650,-35.182763498813486,147.3207638611264,Wagga Wagga,8,13.08,60.48,31.83,7.43,9.4,0.0,0.572,594.7,3.76,0.0,16.38,Low
6000,-31.946050006362384,115.84878922246973,Perth CBD,2,22.91,26.82,29.17,10.0,44.3,0.0,0.365,237.5,21.05,0.0,50.24,High
4380,-28.631098362332068,152.00074737346665,Stanthorpe,5,13.74,68.55,31.58,7.74,2.4,19.06,0.66,636.5,3.01,0.0,16.27,Low
3737,-36.666354489137625,146.9268451223523,Bright VIC,6,17.1,42.03,44.33,6.79,28.2,0.0,0.887,703.4,9.96,0.0,25.72,Moderate
2580,-34.74594377082907,149.72071602011025,Goulburn,11,26.61,54.31,22.07,10.0,30.4,0.0,0.589,467.5,7.83,0.0,39.3,Moderate
2650,-35.09450522203739,147.40786963559495,Wagga Wagga,1,28.33,24.62,32.5,7.77,0.5,12.91,0.567,548.5,22.99,0.0,53.16,High
5153,-35.078346592622076,138.65556786327159,Cherry Gardens,5,15.25,74.41,29.39,3.44,1.6,14.49,0.513,581.9,1.1,0.0,14.91,Low
2580,-34.762607204519625,149.68486808159702,Goulburn,2,29.21,25.21,45.31,10.0,23.9,0.0,0.768,494.4,40.19,0.0,73.19,High
4380,-28.676948760425837,151.88186510127946,Stanthorpe,3,17.43,31.69,47.76,10.0,6.9,0.85,0.563,626.9,22.86,0.0,43.11,Moderate
3737,-36.680016145154646,146.94950627691338,Bright VIC,5,12.97,59.32,25.47,6.42,31.2,0.0,0.397,726.7,2.9,0.0,20.0,Low
7140,-42.70447974412244,146.43582017276637,Hamilton TAS,11,21.29,41.47,23.96,8.72,15.5,0.0,0.414,637.8,9.3,0.0,34.43,Moderate
3000,-37.7575825887385,144.98807742317683,Melbourne CBD,4,13.31,66.7,25.02,4.22,5.3,7.44,0.098,332.6,1.49,0.0,7.74,Low
2630,-36.47611541637365,148.2297659574936,Jindabyne,3,30.03,31.71,38.41,10.0,17.3,0.0,0.403,606.2,28.09,0.0,52.47,High
7140,-42.72080304930855,146.52923953271517,Hamilton TAS,6,9.9,52.63,28.44,8.58,69.5,0.0,0.381,568.8,4.71,9.48,22.9,Low
2580,-34.72231620891308,149.78190039838344,Goulburn,10,14.58,70.75,27.65,4.73,6.6,1.08,0.321,592.7,1.61,0.0,15.02,Low
6000,-31.99381452778667,115.90286139883261,Perth CBD,11,18.69,40.41,26.2,8.05,11.4,0.0,0.308,333.0,8.6,0.0,25.13,Moderate
3444,-36.963886043467205,144.5698281470218,Kyneton,5,17.05,55.39,31.74,3.8,2.4,2.04,0.634,444.0,2.63,0.0,17.5,Low
4380,-28.68457650581034,151.92947892169454,Stanthorpe,11,30.1,41.64,38.53,8.82,10.1,0.0,0.396,449.6,17.71,0.0,41.84,Moderate
7140,-42.762668245119755,146.5104718777161,Hamilton TAS,11,28.0,42.03,24.34,9.22,6.8,1.5,0.479,600.7,12.21,0.0,35.95,Moderate
4380,-28.665109045035027,151.95241045097117,Stanthorpe,1,30.48,19.88,12.84,10.0,31.0,0.0,0.089,659.9,23.59,0.0,59.31,High
5153,-35.07143098967544,138.8445384080046,Cherry Gardens,7,15.17,77.34,18.45,9.16,3.8,6.0,0.544,538.6,2.02,0.0,14.8,Low
5000,-34.856539965993655,138.6338470366825,Adelaide CBD,2,18.98,35.73,34.45,6.27,3.4,1.53,0.16,458.7,9.68,0.0,30.44,Moderate
3000,-37.85643681577664,144.92245498170223,Melbourne CBD,9,8.96,100.0,17.61,2.66,18.2,0.0,0.41,383.5,0.22,0.0,6.74,Low
5000,-34.9501400476622,138.6062317100997,Adelaide CBD,1,16.2,34.99,18.42,4.99,24.2,0.0,0.062,291.9,4.96,0.0,30.16,Moderate
2650,-35.12972984682003,147.31453231734145,Wagga Wagga,7,13.05,49.0,37.61,4.82,28.1,0.0,0.553,549.0,4.16,13.32,19.65,Low
4000,-27.422338931554137,152.90512267453838,Brisbane CBD,8,12.74,57.54,23.65,4.77,16.3,0.0,0.078,357.6,2.19,0.0,10.67,Low
2480,-28.86517977695098,153.34712060675324,Lismore,11,27.49,23.18,35.38,7.79,101.0,0.0,0.145,616.9,25.2,0.0,62.99,High
3820,-38.13238535992172,145.9616565237441,Traralgon,2,32.3,26.68,11.81,10.0,20.5,0.0,0.515,504.0,19.36,14.37,54.85,High
3737,-36.77237251585003,147.0032439957312,Bright VIC,1,25.27,32.96,33.0,10.0,5.7,23.1,0.457,844.1,20.19,2.9,54.49,High
3820,-38.105307731469416,145.95281660925104,Traralgon,3,23.37,29.57,32.46,10.0,3.2,1.13,0.726,634.5,21.01,0.0,41.35,Moderate
2000,-33.894316309966534,151.2339212536125,Sydney CBD,9,7.12,78.4,15.86,5.52,10.6,0.0,0.121,348.0,0.85,0.0,6.16,Low
3444,-36.956243503015486,144.70477443547344,Kyneton,10,18.99,56.51,36.3,5.58,3.6,2.56,0.577,608.8,4.4,0.0,18.27,Low
2580,-34.73497262757995,149.60817868982474,Goulburn,4,12.92,50.26,37.28,8.35,56.2,0.0,0.22,593.6,6.77,0.0,23.34,Low
6000,-31.983816985788177,115.82252687683084,Perth CBD,6,11.72,79.86,31.33,5.14,9.5,0.0,0.204,528.4,1.26,0.0,8.73,Low
2650,-35.086672873400865,147.4036884417168,Wagga Wagga,8,11.58,61.61,32.37,7.39,17.7,0.0,0.502,691.6,3.46,0.0,16.77,Low
2630,-36.47562466954405,148.30148520646867,Jindabyne,8,16.23,49.46,37.19,5.29,43.4,0.0,0.544,690.2,4.95,0.0,25.16,Moderate
7140,-42.71462928599553,146.54544901192637,Hamilton TAS,7,11.6,79.75,21.25,6.8,5.7,0.86,0.442,597.6,1.31,0.0,12.87,Low
4000,-27.383024770173094,152.99442631718628,Brisbane CBD,1,26.95,32.78,30.56,6.37,8.5,0.0,0.278,376.2,13.0,18.76,36.9,Moderate
4380,-28.8097812044245,151.92691682078845,Stanthorpe,4,16.26,63.54,35.05,5.94,15.2,0.0,0.218,665.2,3.25,0.0,17.13,Low
3000,-37.82992960194569,144.9797460883604,Melbourne CBD,5,6.93,51.45,32.58,3.78,3.9,3.7,0.219,360.8,2.18,0.0,8.64,Low
2580,-34.613201992030824,149.74843848476698,Goulburn,1,25.11,30.08,26.81,3.89,87.0,0.0,0.493,614.9,7.55,0.0,66.0,High
4380,-28.600763265712438,151.9625948793058,Stanthorpe,1,29.12,28.32,48.25,10.0,27.5,0.0,0.584,654.1,38.54,17.89,71.62,High
6000,-31.997341932252713,115.83845407321361,Perth CBD,10,13.41,79.92,25.9,4.39,8.7,0.0,0.485,385.6,1.01,0.0,9.56,Low
7000,-42.849085534834465,147.35491572102268,Hobart,5,13.29,63.51,26.88,6.1,5.5,2.16,0.303,390.2,2.5,0.0,11.13,Low
3444,-37.066101714492085,144.66596406500722,Kyneton,5,16.38,52.51,32.31,9.08,15.7,0.0,0.556,446.8,6.81,0.0,19.92,Low
2630,-36.45537164552244,148.4528502887199,Cooma,4,13.95,27.57,32.66,7.69,1.2,21.63,0.407,681.9,12.69,0.0,21.61,Low
4570,-26.213052750699738,152.64598825348747,Gympie,6,12.66,71.2,38.88,6.05,18.4,0.0,0.356,538.9,2.46,0.0,15.86,Low
2480,-28.86223687043956,153.31646050219555,Lismore,10,16.59,63.14,31.74,6.18,20.1,0.0,0.379,608.6,3.21,0.0,18.2,Low
3444,-37.00650659810476,144.5228007492326,Kyneton,6,14.29,77.24,28.19,8.96,9.2,0.0,0.396,505.5,2.42,0.0,15.31,Low
2000,-33.92584901542953,151.22723874862962,Sydney CBD,10,12.35,76.33,27.53,1.76,1.6,3.19,0.333,414.5,0.46,0.0,7.18,Low
2630,-36.40283910174044,148.4386001363528,Cooma,1,30.51,23.09,39.67,10.0,15.8,0.0,0.34,699.2,39.6,0.0,70.09,High
5153,-35.05461199129437,138.7394559953247,Cherry Gardens,2,37.74,13.19,46.61,10.0,50.5,0.0,0.137,573.3,83.71,0.0,100.0,Extreme
3737,-36.86399922429822,146.91532165817046,Bright VIC,2,27.73,18.75,32.24,10.0,18.8,0.0,0.279,780.2,35.19,0.0,67.14,High
4000,-27.434454659511005,153.03008952157927,Brisbane CBD,8,13.06,73.59,18.39,5.74,1.3,4.79,0.519,362.1,1.35,0.0,8.96,Low
6000,-31.977663928643402,115.79838212478393,Perth CBD,8,13.66,76.84,20.75,3.97,7.8,0.0,0.505,365.9,0.91,0.0,9.52,Low
5000,-35.04555819223376,138.65603351117952,Adelaide CBD,4,10.21,89.43,14.47,2.65,14.6,0.0,0.388,433.4,0.3,1.2,8.1,Low
3737,-36.6684806093449,146.9498741087948,Bright VIC,8,17.08,44.44,38.34,5.0,2.7,7.08,0.404,682.2,5.89,67.14,19.63,Low
2630,-36.3140915725813,148.44178192232195,Cooma,4,16.19,58.14,39.53,6.05,2.1,16.25,0.193,587.7,4.42,0.0,17.42,Low
3444,-37.17817220818044,144.50832580450398,Kyneton,3,26.22,20.84,35.45,7.01,13.9,0.0,0.654,567.3,23.62,26.83,47.93,Moderate
5000,-34.87625756391597,138.69022054133492,Adelaide CBD,5,13.26,71.53,24.27,3.69,18.2,0.0,0.365,428.7,1.08,0.0,10.76,Low
2000,-33.84000088987122,151.19453577152393,Sydney CBD,8,10.64,80.18,24.28,3.44,8.2,0.0,0.033,382.5,0.69,0.0,6.29,Low
2650,-35.1501129088641,147.46328636779842,Wagga Wagga,11,26.96,37.83,44.17,8.97,40.7,0.0,0.196,615.5,21.07,0.0,46.49,Moderate
6076,-31.892622879678438,116.14180864632338,Mundaring,10,14.86,59.87,31.21,6.87,120.0,0.0,0.473,558.1,3.71,0.0,31.31,Moderate
7140,-42.64675026366824,146.4544692240293,Hamilton TAS,7,15.32,69.76,46.9,6.41,3.3,1.4,0.41,622.5,3.62,0.0,15.4,Low
2480,-28.88919295094979,153.2601613761816,Lismore,9,18.47,33.08,45.39,6.17,9.5,0.0,0.272,606.2,13.26,0.0,22.03,Low
6000,-32.02233785531642,115.82182561876432,Perth CBD,5,9.6,80.07,29.28,1.31,10.7,0.0,0.409,527.5,0.29,0.0,8.92,Low
0800,-12.540269151352991,130.9046618526175,Darwin,11,17.16,23.78,31.04,8.61,49.3,0.0,0.211,520.4,17.35,0.0,43.18,Moderate
2630,-36.40391391979029,148.58894836109272,Cooma,9,16.48,33.79,38.83,8.09,40.3,0.0,0.186,592.4,13.55,35.94,25.81,Moderate
4570,-26.18561631753497,152.6485601990741,Gympie,8,14.13,45.7,41.31,6.83,8.0,0.0,0.493,711.1,7.44,0.0,18.45,Low
2630,-36.371199740167704,148.40391829957017,Cooma,1,39.12,12.27,50.38,10.0,21.8,0.0,0.672,631.9,98.87,0.0,100.0,Extreme
5153,-34.95775427656089,138.7137273336881,Cherry Gardens,12,32.2,19.02,32.63,9.01,31.5,0.0,0.159,528.9,36.91,70.5,69.46,High
5000,-34.9502812400839,138.5606052147161,Adelaide CBD,9,12.81,70.25,14.76,3.48,6.4,1.21,0.451,287.0,0.84,0.0,9.22,Low
6000,-32.01623172572377,115.84778350779938,Perth CBD,2,24.19,29.42,20.97,5.41,22.2,0.0,0.241,369.2,9.04,0.0,36.73,Moderate
6000,-31.98907563417318,115.86795826924055,Perth CBD,6,10.06,94.31,28.63,4.11,18.0,0.0,0.16,113.9,0.55,0.0,8.01,Low
3000,-37.84468393214656,144.96086319396295,Melbourne CBD,6,11.17,86.46,9.83,3.73,2.3,3.59,0.136,384.6,0.43,0.0,4.9,Low
2650,-35.01505262138454,147.2629432142015,Wagga Wagga,6,13.88,48.48,34.41,7.36,5.5,0.2,0.2,623.3,6.14,0.0,16.28,Low
4380,-28.567899400317962,151.88258449743154,Stanthorpe,9,15.88,69.91,34.71,8.35,8.5,0.0,0.567,547.8,3.58,0.0,17.14,Low
5153,-35.025408560434414,138.6912969921541,Cherry Gardens,11,23.84,27.36,42.2,10.0,6.6,1.49,0.767,688.0,28.94,0.0,48.51,Moderate
0800,-12.42016579199542,130.87590310219187,Darwin,11,16.37,31.58,35.22,10.0,19.0,0.0,0.037,567.6,16.51,0.0,34.9,Moderate
5153,-35.07411560209625,138.6827130858474,Cherry Gardens,6,13.0,42.63,36.09,6.47,62.7,0.0,0.554,500.9,6.68,0.0,25.73,Moderate
3444,-37.02577195743372,144.53417296221545,Kyneton,8,12.3,82.32,42.64,5.84,8.8,0.0,0.151,493.7,1.75,14.55,14.23,Low
2630,-36.30194813195336,148.43938031076394,Cooma,3,29.88,37.63,34.15,7.18,3.2,4.62,0.389,652.6,14.88,0.0,41.13,Moderate
3737,-36.745754196385114,146.95397909222442,Bright VIC,3,27.08,21.91,24.3,8.93,42.4,0.0,0.373,546.9,22.93,0.0,52.72,High
2630,-36.497905040683115,148.19278403511967,Jindabyne,5,13.16,26.51,44.2,7.85,0.3,2.31,0.093,740.9,17.14,7.98,23.0,Low
6000,-31.937633334915873,115.84495929348125,Perth CBD,2,24.06,37.36,14.5,7.54,28.7,0.0,0.248,264.2,8.17,0.0,36.1,Moderate
4000,-27.426880471204115,153.05320431143852,Brisbane CBD,3,24.38,41.03,16.44,7.6,6.5,1.39,0.411,396.2,7.67,0.0,25.0,Low
0800,-12.447430698057126,130.94963948411322,Darwin,4,10.57,69.02,34.05,2.26,4.1,1.82,0.484,487.7,0.84,0.0,12.83,Low
3000,-37.77270722769265,144.9572937347075,Melbourne CBD,2,31.33,31.29,21.41,9.63,2.7,8.5,0.294,225.7,19.29,0.0,37.36,Moderate
2630,-36.35457204209302,148.53402550848378,Cooma,12,39.71,16.37,34.32,10.0,49.0,0.0,0.198,650.6,60.13,0.0,91.47,Extreme
2480,-28.77322352430443,153.27213154321402,Lismore,1,34.97,25.01,37.48,10.0,40.9,0.0,0.565,477.1,40.93,0.0,77.4,Extreme
3000,-37.768611239281405,145.00011663889424,Melbourne CBD,10,11.4,35.0,38.9,4.15,13.7,0.0,0.121,461.0,5.68,0.0,12.38,Low
4000,-27.509942577200864,152.9869134312864,Brisbane CBD,2,19.83,36.16,17.2,7.8,18.1,0.0,0.449,339.4,8.13,0.0,34.04,Moderate
2630,-36.37337454368087,148.43423022928482,Cooma,6,16.26,26.54,34.81,4.16,1.6,3.14,0.737,615.3,8.15,0.0,22.2,Low
2650,-35.13219365585137,147.28690612431197,Wagga Wagga,4,13.35,59.43,12.47,5.27,11.1,0.0,0.21,583.7,1.78,0.0,14.1,Low
7140,-42.69248863060202,146.5164269600916,Hamilton TAS,4,13.82,70.56,36.12,3.73,21.5,0.0,0.33,511.2,1.52,0.0,16.0,Low
7000,-42.870332238817475,147.36159507338235,Hobart,10,14.68,60.9,26.96,6.89,17.1,0.0,0.259,452.0,3.23,9.18,12.91,Low
6000,-31.83703581398634,115.9007412689894,Perth CBD,3,18.17,50.7,29.28,9.77,19.9,0.0,0.358,440.5,7.71,0.0,25.63,Moderate
0800,-12.469554009782007,130.87937809804555,Darwin,3,25.16,40.63,27.33,10.0,21.6,0.0,0.594,612.7,13.52,0.0,38.03,Moderate
7000,-42.82863569151302,147.3154974108358,Hobart,3,20.37,45.15,21.55,7.55,7.1,0.0,0.096,534.5,6.51,0.0,23.42,Low
5153,-35.06778612607337,138.75055623884225,Cherry Gardens,7,16.75,43.34,41.98,5.39,9.5,0.0,0.395,709.3,7.09,0.0,19.83,Low
3000,-37.78893364652422,144.94872980031306,Melbourne CBD,7,10.25,79.61,20.53,5.54,23.8,0.0,0.276,418.8,1.01,0.0,8.86,Low
4570,-26.2351455003524,152.63955004103866,Gympie,2,21.28,28.27,36.11,10.0,1.1,4.03,0.342,466.5,22.3,0.0,48.85,Moderate
2480,-28.84311964993377,153.24264189329537,Lismore,1,25.07,22.14,25.33,10.0,73.2,0.0,0.362,565.4,24.33,0.0,71.42,High
5000,-34.89371299623649,138.66418697168507,Adelaide CBD,11,21.29,51.72,23.76,7.74,12.6,0.0,0.288,552.6,5.78,0.0,23.18,Low
6076,-31.91604875846996,116.07824106136505,Mundaring,10,15.64,29.3,32.1,6.92,83.5,0.0,0.622,541.8,11.27,0.0,31.71,Moderate
5153,-35.010771507702145,138.7456188340814,Cherry Gardens,1,29.99,14.56,36.4,10.0,23.1,0.0,0.47,588.9,48.38,0.0,76.05,Extreme
2000,-33.804026607802236,151.23148997447652,Sydney CBD,1,28.48,34.98,17.05,6.73,0.1,7.18,0.087,247.8,9.77,0.0,28.31,Moderate
3000,-37.81255728159108,144.93258016060946,Melbourne CBD,3,13.13,43.16,16.81,6.88,1.9,6.85,0.289,301.0,4.46,0.0,17.16,Low
2630,-36.37884229321458,148.30865501876096,Cooma,9,16.1,44.26,34.05,4.25,47.1,0.0,0.429,537.5,4.41,7.31,24.22,Low
0800,-12.424170317391043,130.79109174254853,Darwin,1,35.87,22.56,42.15,10.0,34.5,0.0,0.153,442.5,51.23,0.0,74.68,High
5000,-34.86513848232441,138.5603866007018,Adelaide CBD,6,12.69,75.92,39.53,5.75,9.6,0.0,0.332,372.6,2.02,5.77,10.14,Low
3444,-37.06791184667921,144.56518858857584,Kyneton,2,32.32,23.79,40.03,10.0,16.6,0.0,0.174,770.5,41.44,10.57,68.25,High
2630,-36.38530053933542,148.24544181147868,Jindabyne,9,17.56,48.55,36.4,6.68,99.0,0.0,0.755,724.5,6.6,0.0,33.01,Moderate
2580,-34.80518346354836,149.76256710610866,Goulburn,10,15.72,69.89,37.09,4.65,5.1,2.65,0.703,661.0,2.11,0.0,16.95,Low
4000,-27.410657310474754,153.0245879163378,Brisbane CBD,8,11.09,62.78,31.7,4.01,6.6,5.41,0.422,364.6,1.76,45.71,10.38,Low
